item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q1929462,Q1929462$6926B7B9-B969-490F-88A2-A12617DBBD9F,P570,2021-03-13,Q1985727,2021-03-21,https://musicbrainz.org/artist/70ea49fd-42a6-4f30-adae-8ad3949ab48d,statement
Q19310207,Q19310207$8D95F874-E52C-446D-8649-52E4A64797B8,P570,1991,Q1985727,1993,https://musicbrainz.org/artist/825c4f12-f648-48ce-b614-2f84f2786103,statement
Q1954051,Q1954051$D21BEB1C-0140-4908-B45B-549F7FD38B5A,P570,2003-07-29,Q1985727,2003-07-31,https://musicbrainz.org/artist/5b1e85ec-1e37-47c4-a909-5d710f706045,statement
Q1991425,Q1991425$e606e9ec-4f29-7c48-2b77-3db66e802639,P570,1500,Q1985727,1422,https://musicbrainz.org/artist/ca5e91da-9c21-42ea-a4c6-efab0cc1ad1c,statement
Q20085281,Q20085281$B299E608-9004-46B1-80D6-5AA67EABB923,P570,2013-01-01,Q1985727,2013-05-27,https://musicbrainz.org/artist/2fbc3a41-1939-43d4-a24c-aa4d518d76cc,statement
Q20085281,Q20085281$B299E608-9004-46B1-80D6-5AA67EABB923,P570,2013-01-01,Q1985727,2013-05-27,https://musicbrainz.org/artist/2fbc3a41-1939-43d4-a24c-aa4d518d76cc,statement
Q2055275,Q2055275$7B2EE7A7-2CD1-4E24-8A00-B90D9C6ED652,P570,2020-05-09,Q1985727,2020-05-08,https://musicbrainz.org/artist/d03b58fa-26c4-451b-bc9e-b8ea2f283796,statement
Q2055275,Q2055275$7B2EE7A7-2CD1-4E24-8A00-B90D9C6ED652,P570,2020-05-09,Q1985727,2020-05-08,https://musicbrainz.org/artist/d03b58fa-26c4-451b-bc9e-b8ea2f283796,statement
Q2059649,Q2059649$D04DC831-C361-4CAF-9A87-CEB81D42BC69,P570,1989-01-22,Q1985727,1989-01-21,https://musicbrainz.org/artist/8c2b8a3c-0690-4c88-b52e-5831384659cd,statement
Q2074885,Q2074885$E58CF561-0F4D-413B-9C39-CCDC557B8F1A,P570,2013-01-09,Q1985727,2013-01-10,https://musicbrainz.org/artist/bd302901-8f58-473f-980a-fe37ccabdf93,statement
Q2074885,Q2074885$E58CF561-0F4D-413B-9C39-CCDC557B8F1A,P570,2013-01-09,Q1985727,2013-01-10,https://musicbrainz.org/artist/bd302901-8f58-473f-980a-fe37ccabdf93,statement
Q2075569,Q2075569$146EE450-2FA9-4421-8430-F04D6EEF7271,P570,1908-01-09,Q1985727,1906-01-09,https://musicbrainz.org/artist/c5ce1187-445b-4611-b565-2c3be6cade2f,statement
Q2086039,Q2086039$2AA14D28-3EB6-4942-AD04-0847F378F28F,P570,1989-02-17,Q1985727,1987-02-17,https://musicbrainz.org/artist/05a44c07-39d8-49cb-8c32-a64f88871fd8,statement
Q2086039,Q2086039$2AA14D28-3EB6-4942-AD04-0847F378F28F,P570,1989-02-17,Q1985727,1987-02-17,https://musicbrainz.org/artist/05a44c07-39d8-49cb-8c32-a64f88871fd8,statement
Q2137366,Q2137366$2A372D2D-AAF1-4A27-85F3-51ECB87F6A35,P570,1320,Q1985727,1318,https://musicbrainz.org/artist/3963eefb-d5b7-4fad-9bb3-cb34646661c7,statement
Q214099,Q214099$7E3005BF-3D1F-4385-B72E-ACCF552079D6,P570,1843-03-10,Q1985727,1847-03-10,https://musicbrainz.org/artist/9b3d058e-cf5e-4798-8e4b-cd0d602b5eb4,statement
Q2141682,Q2141682$4d010b37-4174-b3fc-a2bf-5d497fe95fdd,P570,1273,Q1985727,1276,https://musicbrainz.org/artist/282cf7f4-ec5b-4d31-a4e6-df225de1a8cc,statement
Q2163209,Q2163209$670cb0e8-47ba-e9c5-d88e-1923c6fb579f,P570,2015-02-00,Q1985727,2015-02-10,https://musicbrainz.org/artist/ec97090e-845a-4e8f-a122-3d49f6b16826,statement
Q2165799,Q2165799$A641834E-8A0E-4ADC-9FBD-74C649DD3530,P570,1897-08-24,Q1985727,1897-10-24,https://musicbrainz.org/artist/bc4f6f2f-d2bb-42f1-8f45-86d8c930760d,statement
Q2172844,Q2172844$FB32E70D-FB48-4CBB-B48E-E5CE6BA8A58A,P570,1999-08-28,Q1985727,1999-07-28,https://musicbrainz.org/artist/9dababf5-c49a-44d4-8176-788ee2e7abb4,statement
Q2218472,Q2218472$635D9BCE-2123-4D9D-92A5-40D699AB1B85,P570,1668-01-01,Q1985727,1668-08-10,https://musicbrainz.org/artist/50f3e60b-5a89-46ba-b23d-13ffaa55797a,statement
Q22613,Q22613$DF65A6E3-430F-4AFD-9E20-32DB35AC454F,P570,1967-01-01,Q1985727,1967-04-14,https://musicbrainz.org/artist/994ee04c-e2f1-408f-98d4-0ccaecbf5f86,statement
Q23062130,Q23062130$CDA8CC3C-1C6F-4E7F-92BC-45D4198568AE,P570,2016-01-02,Q1985727,2016-09-02,https://musicbrainz.org/artist/5adacc4c-0761-4890-b70c-afefec9aab20,statement
Q24041,Q24041$0CB16258-06A2-4262-9BD8-8432D815D01A,P570,1996-01-01,Q1985727,1996-05-12,https://musicbrainz.org/artist/38c5b1a8-2e50-4648-a3f7-76c75de28a30,statement
Q2450477,Q2450477$A5BB694B-AA57-4B80-9CDD-C3AEFE1DEC4C,P570,1968-11-27,Q1985727,1968-11-22,https://musicbrainz.org/artist/5fa45bbb-e47d-4100-b7ad-f989ea762f3d,statement
Q2450477,Q2450477$A5BB694B-AA57-4B80-9CDD-C3AEFE1DEC4C,P570,1968-11-27,Q1985727,1968-11-22,https://musicbrainz.org/artist/5fa45bbb-e47d-4100-b7ad-f989ea762f3d,statement
Q2562493,Q2562493$C70AF1B6-C67B-43E6-9101-B7BA704E03A1,P570,1985-11-05,Q1985727,1985-11-06,https://musicbrainz.org/artist/372f2d4e-c9c6-44e1-8fb5-c01060d9d6f8,statement
Q2576502,Q2576502$9B74DB35-5773-453E-AA29-F6DB928EC6C6,P570,1993-02-09,Q1985727,1992-12-09,https://musicbrainz.org/artist/ed4d6129-90ac-4f32-af8c-7a01a3641471,statement
Q2645309,Q2645309$53FBE846-34E8-49CE-82E2-4F915BEF4EEB,P570,2022-07-05,Q1985727,2022-07-06,https://musicbrainz.org/artist/73748f27-2594-40cc-bf52-ed0c85297729,statement
Q3019932,Q3019932$C8BE1A8C-72AD-4566-9C85-2F1EDCD184B2,P570,1800,Q1985727,1805,https://musicbrainz.org/artist/2c3eaf26-c265-412b-962a-bdb62d8ba7c4,statement
Q309470,Q309470$20074C10-1D33-45E0-B433-CF7F8C402F13,P570,1695-02-24,Q1985727,1695-03-02,https://musicbrainz.org/artist/943c5cd8-a41a-41eb-b661-8d7c20f7328a,statement
Q31152,Q31152$4751DC7A-80DB-4964-BFCA-68232175ED26,P570,1976-04-28,Q1985727,1976-04-27,https://musicbrainz.org/artist/e2ccb640-1f3e-4887-949b-91165e1b1905,statement
Q314497,Q314497$4D471D81-1896-4C48-9467-335FEC66C1E0,P570,1474,Q1985727,1472,https://musicbrainz.org/artist/15ab746f-7459-4642-b6a2-b6454fe05d5f,statement
Q3193260,Q3193260$14C7C039-6CB1-466C-AF27-7FF376CD7BC1,P570,2002-11-14,Q1985727,2012-11-14,https://musicbrainz.org/artist/bf435c94-9a1b-4634-b157-cef5767ac8f0,statement
Q324696,Q324696$147bb14c-4fc4-d492-8824-91f34dde518b,P570,1580,Q1985727,1585,https://musicbrainz.org/artist/2874dff4-fd5b-4f40-b612-f9d8da120013,statement
Q328133,Q328133$AB6034A3-13A9-43AD-B39F-5AEA8ED312DB,P570,2008-09-08,Q1985727,2008-09-07,https://musicbrainz.org/artist/b04e4607-17ea-4dc8-9f03-9b3b3e200bcb,statement
Q328133,Q328133$AB6034A3-13A9-43AD-B39F-5AEA8ED312DB,P570,2008-09-08,Q1985727,2008-09-07,https://musicbrainz.org/artist/b04e4607-17ea-4dc8-9f03-9b3b3e200bcb,statement
Q328334,Q328334$FA717326-4F3B-4BFC-A85D-95BC008523BC,P570,1810,Q1985727,1811,https://musicbrainz.org/artist/01b828a4-81b4-4d6a-b204-bc74c6e38efc,statement
Q329470,Q329470$7D5DCE9E-079F-4352-AFDF-3968EB4F3A0F,P570,1716,Q1985727,1717,https://musicbrainz.org/artist/42856d11-95d8-4318-829f-33b4efbf3689,statement
Q3547734,Q3547734$0786d0bf-4414-9db5-668a-ace7da917667,P570,2013-07-14,Q1985727,2013-07-13,https://musicbrainz.org/artist/eddec8cd-7f08-4bf8-a255-1f0ad5bce3f6,statement
Q372593,Q372593$1D5A724E-143A-4A83-97E8-04C8FD666408,P570,1684-09-12,Q1985727,1684-09-10,https://musicbrainz.org/artist/c7315d89-4627-4fec-b1bb-9ba22df8ffa2,statement
Q373819,Q373819$660BAE78-E2C9-486D-BC62-268A8A921BAD,P570,1922-05-28,Q1985727,1922-05-22,https://musicbrainz.org/artist/61ed6967-9693-40cf-8199-f70cea0203f3,statement
Q394510,Q394510$FF81CB85-5853-46B3-B3C2-2EDEA393B85C,P570,1919-01-01,Q1985727,1919-11-12,https://musicbrainz.org/artist/d0c317ed-34e5-487f-a426-3e1554c6e4f3,statement
Q394626,Q394626$B8513FE0-C172-4CFC-8959-6F1F41944636,P570,1929-03-19,Q1985727,1929-03-29,https://musicbrainz.org/artist/7725b15c-e8c8-41d7-9b4e-52e8a102a172,statement
Q435744,Q435744$c978d9b8-4554-c806-276f-934305fded7f,P570,2020-04-30,Q1985727,2020-04-21,https://musicbrainz.org/artist/46957dac-b5ff-40a9-a427-ab53bc414f6e,statement
Q442477,Q442477$F9819B3C-8F8E-4ECF-8D4A-7F22B44C8FF0,P570,2003-04-06,Q1985727,2003-04-07,https://musicbrainz.org/artist/728aa0a2-8a24-45cb-bb2f-9370d4213b25,statement
Q446453,Q446453$F1A408FF-83C8-45BD-9E4B-9739879C3F57,P570,1973-04-29,Q1985727,1972-04-29,https://musicbrainz.org/artist/d290f987-49fb-4bc0-8ceb-f091f0c94a39,statement
Q446453,Q446453$F1A408FF-83C8-45BD-9E4B-9739879C3F57,P570,1973-04-29,Q1985727,1972-04-29,https://musicbrainz.org/artist/d290f987-49fb-4bc0-8ceb-f091f0c94a39,statement
Q4492865,Q4492865$79F319DF-5114-4488-9351-0966D12A241A,P570,1914-01-01,Q1985727,1914-01-06,https://musicbrainz.org/artist/81d8a71d-35b3-4b1c-a857-c0c64ef2f168,statement
Q4505329,Q4505329$595479DB-EA01-4BC4-AB81-BDCD81BD5A21,P570,1909-12-29,Q1985727,1909-12-09,https://musicbrainz.org/artist/64bd9cfd-48b4-4a27-9c1e-04fa52cf4f47,statement
Q4505329,Q4505329$595479DB-EA01-4BC4-AB81-BDCD81BD5A21,P570,1909-12-29,Q1985727,1909-12-09,https://musicbrainz.org/artist/64bd9cfd-48b4-4a27-9c1e-04fa52cf4f47,statement
Q4527142,Q4527142$8E55EEBB-902B-40DD-9CB2-18F70809B24C,P570,1863-06-22,Q1985727,1863-07-22,https://musicbrainz.org/artist/c0ad0409-11a7-4eb4-a006-076838327460,statement
Q4527142,Q4527142$8E55EEBB-902B-40DD-9CB2-18F70809B24C,P570,1863-06-22,Q1985727,1863-07-22,https://musicbrainz.org/artist/c0ad0409-11a7-4eb4-a006-076838327460,statement
Q45830078,Q45830078$EC0CC8E5-6E25-4CBF-8A56-823EF96EDEED,P570,1972-03-07,Q1985727,1972-03-08,https://musicbrainz.org/artist/51614b45-dd09-4bad-b1d8-088011292976,statement
Q45830078,Q45830078$EC0CC8E5-6E25-4CBF-8A56-823EF96EDEED,P570,1972-03-07,Q1985727,1972-03-08,https://musicbrainz.org/artist/51614b45-dd09-4bad-b1d8-088011292976,statement
Q500461,Q500461$B28AB1DF-3F79-4061-86CE-E0D7F13AFA1D,P570,2012-12-04,Q1985727,2012-12-03,https://musicbrainz.org/artist/9e573842-468c-4e8d-8666-5d9260980a37,statement
Q500461,Q500461$B28AB1DF-3F79-4061-86CE-E0D7F13AFA1D,P570,2012-12-04,Q1985727,2012-12-03,https://musicbrainz.org/artist/9e573842-468c-4e8d-8666-5d9260980a37,statement
Q502321,Q502321$6336F1DB-C69F-495B-9917-970E23214918,P570,1771-10-27,Q1985727,1771-10-28,https://musicbrainz.org/artist/d7422261-143e-406e-a6bd-cf456da2b46e,statement
Q521393,Q521393$7A04DE0D-9050-4E54-8C9B-8F5C3A9D4712,P570,2021-00-00,Q1985727,2021-01-19,https://musicbrainz.org/artist/31aa4363-229e-4489-ba55-cda8f173b333,statement
Q524087,Q524087$DA67C62D-8311-4D4E-9FB0-39E8FD0CF6EE,P570,1725-02-06,Q1985727,1725-02-07,https://musicbrainz.org/artist/32d0bddd-1344-4a06-b8bf-f5800349c901,statement
Q528445,Q528445$798397A4-776A-4F5A-ADED-FD78B7EEAD80,P570,1731-00-00,Q1985727,1731-05-01,https://musicbrainz.org/artist/07e3f088-680c-4679-8260-3ee0313b4c9c,statement
Q5348216,Q5348216$FC93342A-B6F5-49D8-90F7-A52882DDA668,P570,2010-01-01,Q1985727,2010-08-07,https://musicbrainz.org/artist/3c7b5d7b-ca4b-42e2-b0e6-d9561f4ba080,statement
Q5348216,Q5348216$FC93342A-B6F5-49D8-90F7-A52882DDA668,P570,2010-01-01,Q1985727,2010-08-07,https://musicbrainz.org/artist/3c7b5d7b-ca4b-42e2-b0e6-d9561f4ba080,statement
Q544286,Q544286$6B3421AF-30E6-4C13-9B6C-794AC4C12FFB,P570,2022-00-00,Q1985727,2022-03-10,https://musicbrainz.org/artist/1650b2d6-8264-4df1-993f-9b26ec5e401d,statement
Q546086,Q546086$4F0EDE1A-6BC4-47CE-B72D-0D521B2930FA,P570,1717-11-02,Q1985727,1704-11-02,https://musicbrainz.org/artist/9086f685-07a8-4428-8f3d-845c916bc08a,statement
Q546086,Q546086$4F0EDE1A-6BC4-47CE-B72D-0D521B2930FA,P570,1717-11-02,Q1985727,1704-11-02,https://musicbrainz.org/artist/9086f685-07a8-4428-8f3d-845c916bc08a,statement
Q551526,Q551526$1FE9EB2D-5007-4235-BB02-99D1294DF2F5,P570,1788-06-26,Q1985727,1788-06-28,https://musicbrainz.org/artist/5b163ef1-dc2a-47ae-ad96-060b429b2680,statement
Q551526,Q551526$1FE9EB2D-5007-4235-BB02-99D1294DF2F5,P570,1788-06-26,Q1985727,1788-06-28,https://musicbrainz.org/artist/5b163ef1-dc2a-47ae-ad96-060b429b2680,statement
Q5564902,Q5564902$E65BE58D-1441-45A2-9D22-4373C699816C,P570,2017,Q1985727,2023,https://musicbrainz.org/artist/d878af1c-653c-4b3c-9fb8-89364bfd51cd,statement
Q560129,Q560129$D37BB2AC-B24F-4DF6-A0C6-19CBAE68E33B,P570,1990-04-12,Q1985727,1990-04-13,https://musicbrainz.org/artist/12a47f47-ddef-4a20-94dd-8e11895eeeca,statement
Q564195,Q564195$5B440822-68FA-468B-97AE-D166B43DAA89,P570,1763-02-17,Q1985727,1763-02-07,https://musicbrainz.org/artist/c8183cb7-73aa-4ed7-a5b6-5379627324ad,statement
Q567071,q567071$9A01C10E-D5CD-4783-BB26-4AE7B392BD6A,P570,1663-07-24,Q1985727,1663-07-27,https://musicbrainz.org/artist/b1543aac-9332-451b-9d88-f083db8f61c5,statement
Q57387,Q57387$174e0aba-40c3-34ee-ac43-fed88056bbd6,P570,2023-07-28,Q1985727,2023-07-26,https://musicbrainz.org/artist/6072cff6-a6da-46af-bfed-19815dd9d8ee,statement
Q5740867,Q5740867$0B5BA390-ED58-4C33-97ED-34C5BC19125A,P570,1912-02-15,Q1985727,1912-02-05,https://musicbrainz.org/artist/f2344c51-2481-4ea9-9d64-47cb4b109860,statement
Q59524449,Q59524449$D1179A26-62BB-486F-A801-576811846244,P570,2003-01-01,Q1985727,2003-11-06,https://musicbrainz.org/artist/d7ef2edb-4fd2-4b14-8be7-4c6913e9e8cf,statement
Q59530090,Q59530090$874EE04B-B9AB-4494-ABDD-8DEC30F7F3AE,P570,2015-01-01,Q1985727,2015-01-09,https://musicbrainz.org/artist/82b64113-88cd-4f8c-86a1-580246327c2c,statement
Q60455,q60455$2719FB88-7D5E-4F1E-A5B3-06449DD6CF5B,P570,2011-09-17,Q1985727,2011-09-18,https://musicbrainz.org/artist/facf8205-3294-4073-a85f-02097c8791fd,statement
Q61080,Q61080$BB90B063-59B4-4D72-9936-05B9F40D7C18,P570,1998-07-23,Q1985727,1998-07-22,https://musicbrainz.org/artist/fd1ad2b5-93bd-4bf2-b416-324b5d33e41d,statement
Q61080,Q61080$BB90B063-59B4-4D72-9936-05B9F40D7C18,P570,1998-07-23,Q1985727,1998-07-22,https://musicbrainz.org/artist/fd1ad2b5-93bd-4bf2-b416-324b5d33e41d,statement
Q6120433,Q6120433$5DCF48C0-84EE-4F3B-99D0-BA45835CB943,P570,1908-01-01,Q1985727,1908-05-17,https://musicbrainz.org/artist/d079d78b-32bd-405c-a340-a1e221aee1f5,statement
Q61627,Q61627$D3B83A2A-37E8-4B4E-9A72-96C79B1CCCC5,P570,1984-02-22,Q1985727,1984-02-24,https://musicbrainz.org/artist/a0fddbb8-f0b0-4035-b9e6-61f88aeb805f,statement
Q61627,Q61627$D3B83A2A-37E8-4B4E-9A72-96C79B1CCCC5,P570,1984-02-22,Q1985727,1984-02-24,https://musicbrainz.org/artist/a0fddbb8-f0b0-4035-b9e6-61f88aeb805f,statement
Q61627,Q61627$D3B83A2A-37E8-4B4E-9A72-96C79B1CCCC5,P570,1984-02-22,Q1985727,1984-02-24,https://musicbrainz.org/artist/a0fddbb8-f0b0-4035-b9e6-61f88aeb805f,statement
Q6168363,Q6168363$b945607d-4351-938b-665c-d12fac2b6dc4,P570,1945-00-00,Q1985727,1945-07-10,https://musicbrainz.org/artist/95b9f535-7afa-4008-bef7-4f7e1f87cfc3,statement
Q61934,Q61934$161EB493-D90B-43C0-9E7B-703B9FAF65FD,P570,1302-11-17,Q1985727,1301-11-17,https://musicbrainz.org/artist/4b612e92-7c6b-47c4-8703-73b3175ff27c,statement
Q61934,Q61934$161EB493-D90B-43C0-9E7B-703B9FAF65FD,P570,1302-11-17,Q1985727,1301-11-17,https://musicbrainz.org/artist/4b612e92-7c6b-47c4-8703-73b3175ff27c,statement
Q64949,q64949$A256D3B2-730B-4F6E-86F9-C8914E4A7FD1,P570,1998-04-03,Q1985727,1998-04-02,https://musicbrainz.org/artist/51443a2a-8af9-42fe-ad45-e992b924d254,statement
Q65133,Q65133$F5CD6FA8-970A-4595-BAEC-0295978496BA,P570,1662-05-17,Q1985727,1662-05-11,https://musicbrainz.org/artist/782ec77e-942d-484e-91bb-c0887f25f48d,statement
Q65601,Q65601$40851B4C-CF8D-44BC-99FE-076723C43B8B,P570,1546,Q1985727,1541,https://musicbrainz.org/artist/16fcb4fc-e881-4a96-9576-83c752795d05,statement
Q662100,Q662100$48F36546-672C-4C98-BF9C-DF07DA54745B,P570,1705-00-00,Q1985727,1705-04-17,https://musicbrainz.org/artist/0f9b9943-347f-4ea2-90e2-4fb78a2158c5,statement
Q67013,Q67013$D71A580C-7ACD-413F-9813-B8DE7B7959BA,P570,1964-10-27,Q1985727,1964-10-26,https://musicbrainz.org/artist/b76fbc5c-9612-4755-b028-41a4295856f7,statement
Q67013,Q67013$D71A580C-7ACD-413F-9813-B8DE7B7959BA,P570,1964-10-27,Q1985727,1964-10-26,https://musicbrainz.org/artist/b76fbc5c-9612-4755-b028-41a4295856f7,statement
Q6701343,Q6701343$B4FB7842-9C35-4882-9D14-69AEF7618B90,P570,1970-01-01,Q1985727,1970-04-27,https://musicbrainz.org/artist/bd110cb4-1b0d-4be8-9f8f-9ef8f44908e6,statement
Q67425,Q67425$8339AFBD-DE31-459D-A343-FFED03625560,P570,1927-01-01,Q1985727,1927-10-31,https://musicbrainz.org/artist/9756c9ac-c757-4486-bd80-f462569a2cab,statement
Q67449,Q67449$52E5CB32-727B-49F4-A6F1-6470E9700479,P570,1982-06-27,Q1985727,1982-06-26,https://musicbrainz.org/artist/007dafde-f79e-4248-8c40-1efce910d53e,statement
Q68057,q68057$56775771-9461-470E-9201-09A51660534E,P570,1989-05-20,Q1985727,1989-05-19,https://musicbrainz.org/artist/ea3d8cf5-b722-48f2-8531-e7391c74d412,statement
Q68057,q68057$56775771-9461-470E-9201-09A51660534E,P570,1989-05-20,Q1985727,1989-05-19,https://musicbrainz.org/artist/ea3d8cf5-b722-48f2-8531-e7391c74d412,statement
Q68346,Q68346$0C3B67D6-D247-448E-9522-1E010286ECBA,P570,1958-03-13,Q1985727,1958-03-15,https://musicbrainz.org/artist/2fcd4949-ad1a-410e-a5bd-f8bf00ab1ff9,statement
Q68499,Q68499$24245FEF-26B9-473C-A011-D9EB25E801AD,P570,1190-05-13,Q1985727,1190-05-06,https://musicbrainz.org/artist/2bcce8d9-3489-4ef8-ac9c-5052145d38c0,statement
Q686557,Q686557$CAEEF5BF-6E05-4727-A28D-5EE5E023CF1D,P570,1724-06-24,Q1985727,1724-06-22,https://musicbrainz.org/artist/ebda242b-ec34-4f55-9e84-a6bb3e96507b,statement
Q688930,Q688930$B401E8DF-F755-4B54-93BC-A6F672FE0021,P570,2010-11-30,Q1985727,2010-11-29,https://musicbrainz.org/artist/293ee83a-6bfa-4a01-be6a-5b9d7442dd4f,statement
Q688930,Q688930$B401E8DF-F755-4B54-93BC-A6F672FE0021,P570,2010-11-30,Q1985727,2010-11-29,https://musicbrainz.org/artist/293ee83a-6bfa-4a01-be6a-5b9d7442dd4f,statement
Q694529,Q694529$2A0E3055-881A-4268-9295-AA20AB02E2FA,P570,1983-02-20,Q1985727,1983-03-20,https://musicbrainz.org/artist/4716ede2-fe51-4cc9-a667-3a0fd7e6085b,statement
Q70011,Q70011$4F2C65D5-3C09-41B7-B438-7DC4CF65622B,P570,2001-04-19,Q1985727,2001-04-18,https://musicbrainz.org/artist/23a74ec7-3b7a-4027-8e4d-594cc0625a23,statement
Q70282,q70282$71BEDEBB-B7D9-4C72-AF94-657C9FE49F07,P570,2007-10-28,Q1985727,2007-10-29,https://musicbrainz.org/artist/80e2560a-d1a8-4af9-910a-52b4e721dd0f,statement
Q704174,Q704174$15EF60C2-E29C-477B-83F8-F59CD23D56B5,P570,1780-01-01,Q1985727,1780-02-01,https://musicbrainz.org/artist/4701e8aa-4222-44ab-b59b-d85c6b92c34d,statement
Q706203,Q706203$9AAE4E96-4802-4B7B-80EE-C26A3330E2FC,P570,1608-10-02,Q1985727,1608-10-26,https://musicbrainz.org/artist/ac2d602b-4d96-4003-a4ca-fa8f2659dcfd,statement
Q70862,Q70862$39E996A9-E9D1-4EE9-9936-A577FD3E6E4F,P570,1965-11-22,Q1985727,1965-11-02,https://musicbrainz.org/artist/f8d499c1-5a32-41e3-86bc-83af52bc2a30,statement
Q70862,Q70862$39E996A9-E9D1-4EE9-9936-A577FD3E6E4F,P570,1965-11-22,Q1985727,1965-11-02,https://musicbrainz.org/artist/f8d499c1-5a32-41e3-86bc-83af52bc2a30,statement
Q70968,Q70968$3612412C-9826-422F-B541-C482C8C73DF2,P570,1572,Q1985727,1575,https://musicbrainz.org/artist/9cb2c35a-a91e-4e4f-8561-4b9f1e313a50,statement
Q71706,Q71706$845D2101-8DC6-4E85-AA07-8125F97785CB,P570,1561-05-15,Q1985727,1561-05-03,https://musicbrainz.org/artist/8b149b02-d9df-40db-a1c6-ed28abd0e496,statement
Q71706,Q71706$845D2101-8DC6-4E85-AA07-8125F97785CB,P570,1561-05-15,Q1985727,1561-05-03,https://musicbrainz.org/artist/8b149b02-d9df-40db-a1c6-ed28abd0e496,statement
Q71706,Q71706$845D2101-8DC6-4E85-AA07-8125F97785CB,P570,1561-05-15,Q1985727,1561-05-03,https://musicbrainz.org/artist/8b149b02-d9df-40db-a1c6-ed28abd0e496,statement
Q72947,Q72947$771735FD-E116-4D92-AFA8-6EEB63B9003D,P570,1984-11-21,Q1985727,1984-11-23,https://musicbrainz.org/artist/083b2b61-e663-49f1-a7df-4ab30f19caf0,statement
Q73781,Q73781$EFFBFB67-18A9-4256-B53C-4CE133C2787E,P570,1973-04-30,Q1985727,1973-04-20,https://musicbrainz.org/artist/59a49b36-6a2c-4906-a143-9e9c4290e64a,statement
Q73802,q73802$CBA65A73-9E13-42E7-ABE5-63DA4ABD1E2F,P570,2000-06-09,Q1985727,2000-05-09,https://musicbrainz.org/artist/ab4bc54a-54f8-400e-9f69-c4c5aebe9225,statement
Q75233,Q75233$A170F2AB-543B-4016-886F-20740DE6EE49,P570,1965-12-05,Q1985727,1965-12-04,https://musicbrainz.org/artist/ff765af0-a735-4264-aa91-7c7f120034a2,statement
Q76107,Q76107$0F058B2F-3B5F-4FD3-B124-A797AFDEC53C,P570,1870-03-21,Q1985727,1870-05-21,https://musicbrainz.org/artist/1fda38dc-b59a-4211-9007-f01dae807047,statement
Q761161,Q761161$C476196B-D970-4C95-8875-BFAD01E266F0,P570,1980-01-01,Q1985727,1980-06-16,https://musicbrainz.org/artist/f9fa67ce-b8b8-4fb8-a48c-7d2612b13c01,statement
Q76218,Q76218$622C4AB4-7E15-4240-B1CF-B5EAF804D885,P570,1955-01-01,Q1985727,1955-04-18,https://musicbrainz.org/artist/3f908ffa-d099-4d95-a177-3add425c3ea3,statement
Q76548,Q76548$481CAE33-B324-44DB-A97A-0697BF171307,P570,1328-01-01,Q1985727,1328-01-28,https://musicbrainz.org/artist/9d04fb78-6d49-42e2-b30b-8da46d07326d,statement
Q76853,Q76853$9131466C-C3AC-4ABB-8FEC-F3D0D8B8A7BA,P570,1974-04-30,Q1985727,1974-04-20,https://musicbrainz.org/artist/379da139-1cba-4353-a967-799201938c4c,statement
Q76853,Q76853$9131466C-C3AC-4ABB-8FEC-F3D0D8B8A7BA,P570,1974-04-30,Q1985727,1974-04-20,https://musicbrainz.org/artist/379da139-1cba-4353-a967-799201938c4c,statement
Q77283,Q77283$4950EDBD-2112-45A0-B0A6-B1BD47DB853D,P570,1635-08-09,Q1985727,1635-08-07,https://musicbrainz.org/artist/96fb8bcc-cb4c-4730-af07-3409e147190b,statement
Q77368,Q77368$BCC56A3D-3F1E-45C1-B01B-4D902127CBFB,P570,1712-08-14,Q1985727,1712-08-07,https://musicbrainz.org/artist/8fe37bfe-e3a7-4ca4-aae3-7c9af042c2df,statement
Q77492,q77492$4917D013-D382-4BA1-9759-6E985EFC9C07,P570,1894-04-05,Q1985727,1984-04-05,https://musicbrainz.org/artist/7aaca871-2aa7-4394-a428-346b99f83b17,statement
Q78246,Q78246$0D5955E0-D9AB-4D62-8D2D-3FDED753A2BE,P570,1843-06-24,Q1985727,1843-06-25,https://musicbrainz.org/artist/7ffeb123-4eb0-4c1a-b84c-33176ceb11ed,statement
Q78246,Q78246$0D5955E0-D9AB-4D62-8D2D-3FDED753A2BE,P570,1843-06-24,Q1985727,1843-06-25,https://musicbrainz.org/artist/7ffeb123-4eb0-4c1a-b84c-33176ceb11ed,statement
Q78246,Q78246$0D5955E0-D9AB-4D62-8D2D-3FDED753A2BE,P570,1843-06-24,Q1985727,1843-06-25,https://musicbrainz.org/artist/7ffeb123-4eb0-4c1a-b84c-33176ceb11ed,statement
Q8115416,Q8115416$0EBAE98E-679A-415F-8C11-8077BB2B4EF7,P570,1964-01-01,Q1985727,1964-01-09,https://musicbrainz.org/artist/2ca97712-ca28-44b0-b1e9-f5d67cfdc67d,statement
Q816510,Q816510$775A5D21-8972-4B4D-B29B-175B75B0ACA3,P570,2019-02-21,Q1985727,2019-02-22,https://musicbrainz.org/artist/22cf728c-cfa9-4e57-bbd6-045bb1ef0fbb,statement
Q873859,Q873859$193B6EB3-0DE7-4582-A4B6-1163C0F9B648,P570,1735-02-24,Q1985727,1735-03-24,https://musicbrainz.org/artist/74e5f338-69e6-4909-919e-3447586c3164,statement
